Event	ID	Name			Wwise Object Path	Notes
	85895373	Play_Bat_Voice_Master			\Default Work Unit\Charakter\Bat\Voice\Play_Bat_Voice_Master	
	817739961	Play_Coffin_Falling			\Default Work Unit\Objects\Level 0\Play_Coffin_Falling	
	947550151	Play_Window_Opening			\Default Work Unit\Objects\Level 0\Play_Window_Opening	
	1501216439	Play_Fireplace			\Default Work Unit\Objects\Level 0\Play_Fireplace	
	1977715428	Play_Wind_Atmo			\Default Work Unit\Atmo\Play_Wind_Atmo	
	2075285581	Play_Stone_Steps_Outside			\Default Work Unit\Charakter\Player\Steps\Play_Stone_Steps_Outside	
	2241062414	Play_Grandclock_Ticking			\Default Work Unit\Objects\Level 0\Play_Grandclock_Ticking	
	2262333507	Play_Carpet_Steps			\Default Work Unit\Charakter\Werwolf\Steps\Play_Carpet_Steps	
	2288494097	Play_Wood_Steps			\Default Work Unit\Charakter\Player\Steps\Play_Wood_Steps	
	2595488237	Play_Stone_Steps			\Default Work Unit\Charakter\Player\Steps\Play_Stone_Steps	
	2802846588	Play_Fallgitter			\Default Work Unit\Objects\Level 1\Play_Fallgitter	
	2843172720	Play_Bat_Flight			\Default Work Unit\Charakter\Bat\Flight\Play_Bat_Flight	
	2925324267	Play_Warnsignal_Attack_Werewolf			\Default Work Unit\Charakter\Werwolf\Warnsignal\Play_Warnsignal_Attack_Werewolf	
	3313437967	Play_Grandclock_Start			\Default Work Unit\Objects\Level 0\Play_Grandclock_Start	
	3810207109	Play_Bat_Voice_Dialogue			\Default Work Unit\Charakter\Bat\Voice\Play_Bat_Voice_Dialogue	
	3898497534	Play_Werwolf_Death_Sounds			\Default Work Unit\Charakter\Werwolf\Voice\Play_Werwolf_Death_Sounds	
	4043899765	Play_Werwolf_Death_Hit			\Default Work Unit\Charakter\Werwolf\Attack\Play_Werwolf_Death_Hit	

State Group	ID	Name			Wwise Object Path	Notes
	3408441773	Warnsignal			\Default Work Unit\Warnsignal	

State	ID	Name	State Group			Notes
	748895195	None	Warnsignal			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	37894755	steps_stone_6	D:\Florian Kardos\Vision Resonare Master\VisionResonare\VisionResonare\VisionResonare_WwiseProject\.cache\Windows\SFX\steps_stone_6_F629F52A.wem		\Actor-Mixer Hierarchy\Charakter\Player\Steps\Stone_Steps\Toe\steps_stone_6		30770
	45451389	steps_carpet_11	D:\Florian Kardos\Vision Resonare Master\VisionResonare\VisionResonare\VisionResonare_WwiseProject\.cache\Windows\SFX\steps_carpet_11_AFFEFEFB.wem		\Actor-Mixer Hierarchy\Charakter\Werewolf\Carpet_Steps_Werwolf\Heel\steps_carpet_11		41148
	61262564	Hit_4_Mittel	D:\Florian Kardos\Vision Resonare Master\VisionResonare\VisionResonare\VisionResonare_WwiseProject\.cache\Windows\SFX\Hit_4_Mittel_C600CFC0.wem		\Actor-Mixer Hierarchy\Charakter\Player\Attack\Attack on Werewolf\Hits\Hit_4_Mittel		74464
	71402433	steps_stone_5	D:\Florian Kardos\Vision Resonare Master\VisionResonare\VisionResonare\VisionResonare_WwiseProject\.cache\Windows\SFX\steps_stone_5_06E2C8E3.wem		\Actor-Mixer Hierarchy\Charakter\Player\Steps\Stone_Steps\Toe\steps_stone_5		33522
	81773806	Vanto_MS1	D:\Florian Kardos\Vision Resonare Master\VisionResonare\VisionResonare\VisionResonare_WwiseProject\.cache\Windows\SFX\Vanto_MS1_10C4C929.wem		\Actor-Mixer Hierarchy\Charakter\Bat\voice\Bat_Voice_Master\Vanto_MS1		436544
	117204444	steps_carpet_2	D:\Florian Kardos\Vision Resonare Master\VisionResonare\VisionResonare\VisionResonare_WwiseProject\.cache\Windows\SFX\steps_carpet_2_CCE8B216.wem		\Actor-Mixer Hierarchy\Charakter\Werewolf\Carpet_Steps_Werwolf\Heel\steps_carpet_2		49036
	123741879	steps_carpet_8	D:\Florian Kardos\Vision Resonare Master\VisionResonare\VisionResonare\VisionResonare_WwiseProject\.cache\Windows\SFX\steps_carpet_8_172DACA8.wem		\Actor-Mixer Hierarchy\Charakter\Werewolf\Carpet_Steps_Werwolf\Heel\steps_carpet_8		44636
	128833052	steps_soil_grass_3	D:\Florian Kardos\Vision Resonare Master\VisionResonare\VisionResonare\VisionResonare_WwiseProject\.cache\Windows\SFX\steps_soil_grass_3_7934A08B.wem		\Actor-Mixer Hierarchy\Charakter\Player\Steps\Stone_Steps_Outside\Heel_Gras\steps_soil_grass_3		30772
	189922547	steps_stone_4	D:\Florian Kardos\Vision Resonare Master\VisionResonare\VisionResonare\VisionResonare_WwiseProject\.cache\Windows\SFX\steps_stone_4_DFE298D5.wem		\Actor-Mixer Hierarchy\Charakter\Player\Steps\Stone_Steps\Toe\steps_stone_4		31952
	199780543	steps_carpet_10	D:\Florian Kardos\Vision Resonare Master\VisionResonare\VisionResonare\VisionResonare_WwiseProject\.cache\Windows\SFX\steps_carpet_10_F274D49D.wem		\Actor-Mixer Hierarchy\Charakter\Werewolf\Carpet_Steps_Werwolf\Heel\steps_carpet_10		44658
